IACO,IATA,NOMBRE,CIUDAD INGLES,CIUDAD ESPANOL,PAIS INGLES,PAIS ESPAÑOL,GRADOS LONGITUD,GRADOS LATITUD,ALTITUD,NULL
MMMD,MID,LICENCIADO MANUEL CRECENCIO REJON INTERNATIONAL,MERIDA,MERIDA,MEXICO,MEXICO,89.658,20.937,34,10.36
MMML,MXL,GENERAL RODOLFO SANCHEZ TABOADA INTERNATIONAL,MEXICALI,MEXICALI,MEXICO,MEXICO,115.241,32.631,72,21.95
MMMM,MLM,GENERAL FRANCISCO J MUJICA,MORELIA,MORELIA,MEXICO,MEXICO,101.025,19.85,6014,1833.07
MMMT,MTT,MINATITLAN,MINATITLAN,MINATITLAN,MEXICO,MEXICO,94.581,18.103,36,10.97
MMMV,LOV,MONCLOVA INTERNATIONAL,MONCLOVA,MONCLOVA,MEXICO,MEXICO,101.47,26.956,1854,565.1
MMMX,MEX,LICENCIADO BENITO JUAREZ INTERNATIONAL,MEXICO CITY,CIUDAD DE MÉXICO,MEXICO,MEXICO,99.072,19.436,7316,2229.92
MMMY,MTY,GENERAL MARIANO ESCOBEDO INTERNATIONAL,MONTERREY,MONTERREY,MEXICO,MEXICO,100.107,25.778,1270,387.1
MMMZ,MZT,GENERAL RAFAEL BUELNA INTERNATIONAL,MAZATLAN,MAZATLAN,MEXICO,MEXICO,106.266,23.161,38,11.58
MMNG,NOG,NOGALES INTERNATIONAL,NOGALES,NOGALES,MEXICO,MEXICO,110.976,31.226,3990,1216.15
MMNL,NLD,QUETZALCOATL INTERNATIONAL,NUEVO LAREDO,NUEVO LAREDO,MEXICO,MEXICO,99.57,27.444,486,148.13
MMNU,,,NAUTLA,Nautla,MEXICO,MEXICO,0.0,0.0,0,0.0
MMOX,OAX,XOXOCOTLAN INTERNATIONAL,OAXACA,OAXACA,MEXICO,MEXICO,96.726,17.0,5012,1527.66
MMPA,PAZ,TAJIN,POZA RICO,POZA RICO,MEXICO,MEXICO,97.461,20.603,453,138.07
MMPB,PBC,HERMANOS SERDAN INTERNATIONAL,PUEBLA,PUEBLA,MEXICO,MEXICO,98.371,19.158,7380,2249.42
MMPC,PCA,INGENIERO JUAN GUILLERMO VILLASANA,PACHUCA,PACHUCA,MEXICO,MEXICO,98.782,20.077,7600,2316.48
MMPE,PPE,PUNTA PENASCO,PUNTA PENASCO,PUNTA PENASCO,MEXICO,MEXICO,113.526,31.352,30,9.14
MMPG,PDS,PIEDRAS NEGRAS INTERNATIONAL,PIEDRAS NEGRAS,PIEDRAS NEGRAS,MEXICO,MEXICO,100.535,28.627,896,273.1
MMPN,UPN,LICENCIADO Y GEN IGNACIO LOPEZ RAYON,URUAPAN,URUAPAN,MEXICO,MEXICO,102.039,19.397,5226,1592.89
MMPR,PVR,LICENCIADO GUSTAVO DIAZ ORDAZ INTERNATIONAL,PUERTO VALLARTA,PUERTO VALLARTA,MEXICO,MEXICO,105.254,20.68,20,6.1
MMPS,PXM,PUERTO ESCONDIDO,PUERTO ESCONDIDO,PUERTO ESCONDIDO,MEXICO,MEXICO,97.089,15.877,289,88.09
MMQT,QRO,INGENIERO F ESPINOZA GUTIERREZ INTERNATIONAL,QUERETARO,QUERETARO,MEXICO,MEXICO,100.369,20.624,6460,1969.01
MMRX,REX,GENERAL LUCIO BLANCO INTERNATIONAL,REYNOSA,REYNOSA,MEXICO,MEXICO,98.228,26.009,128,39.01
MMSD,SJD,LOS CABOS INTERNATIONAL,SAN JOSE DEL CABO,SAN JOSE DEL CABO,MEXICO,MEXICO,109.721,23.152,358,109.12
MMSF,,SAN FELIPE,SAN FILIPE,San Felipe,MEXICO,MEXICO,114.809,30.93,148,45.11
MMSM,,,SANTA LUCIA,SANTA LUCIA,MEXICO,MEXICO,0.0,0.0,0,0.0
MMSP,SLP,PONCIANO ARRIAGA INTERNATIONAL,SAN LUIS POTOSI,SAN LUIS POTOSI,MEXICO,MEXICO,100.931,22.254,6070,1850.14
MMTA,TXA,TLAXCALA,TLAXCALA,TLAXCALA,MEXICO,MEXICO,98.173,19.536,8229,2508.2
MMTB,,,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,MEXICO,MEXICO,0.0,0.0,0,0.0
MMTC,TRC,TORREON INTERNATIONAL,TORREON,TORREON,MEXICO,MEXICO,103.411,25.568,3694,1125.93
MMTG,TGZ,FRANCISCO SARABIA,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,MEXICO,MEXICO,93.341,16.769,3451,1051.87
MMTJ,TIJ,GENERAL ABELARDO L RODRIGUEZ INTERNATIONAL,TIJUANA,TIJUANA,MEXICO,MEXICO,116.97,32.541,499,152.1
MMTM,TAM,GENERAL FRANCISCO JAVIER MINA INTERNATIONAL,TAMPICO,TAMPICO,MEXICO,MEXICO,97.866,22.296,80,24.38
MMTN,TSL,TAMUIN,TAMUIN,Tamuín,MEXICO,MEXICO,98.806,22.038,164,49.99
MMTO,TLC,LICENCIADO ADOLFO LOPEZ MATEOS INTERNATIONAL,TOLUCA,TOLUCA,MEXICO,MEXICO,99.566,19.337,8458,2578.0
MMTP,TAP,TAPACHULA INTERNATIONAL,TAPACHULA,Tapachula,MEXICO,MEXICO,92.37,14.794,115,35.05
MMTQ,,,TEQUESQUITENGO,TEQUESQUITENGO,MEXICO,MEXICO,0.0,0.0,0,0.0
MMTX,,ZAPOTILTIC,TUXPAN,TUXPAN,MEXICO,MEXICO,103.372,19.598,4019,1224.99
MMUN,CUN,CANCUN INTERNATIONAL,CANCUN,CANCUN,MEXICO,MEXICO,86.877,21.036,20,6.1
MMVA,VSA,C P A CARLOS ROVIROSA INTERNATIONAL,VILLAHERMOSA,VILLAHERMOSA,MEXICO,MEXICO,92.817,17.997,43,13.11
MMVR,VER,GENERAL HERIBERTO JARA INTERNATIONAL,VERA CRUZ,VERA CRUZ,MEXICO,MEXICO,96.187,19.145,105,32.0
MMZC,ZCL,GENERAL LEOBARDO C RUIZ INTERNATIONAL,ZACATECAS,ZACATECAS,MEXICO,MEXICO,102.687,22.897,7021,2140.0
MMZH,ZIH,IXTAPA ZIHUATANEJO INTERNATIONAL,ZIHUATANEJO,ZIHUATANEJO,MEXICO,MEXICO,101.46,17.601,20,6.1
MMZM,ZMM,ZAMORA,ZAMORA,ZAMORA,MEXICO,MEXICO,102.276,20.045,5141,1566.98
MMZO,ZLO,PLAYA DE ORO INTERNATIONAL,MANZANILLO,MANZANILLO,MEXICO,MEXICO,104.559,19.145,35,10.67
MMZP,,ZAPOPAN,ZAPOPAN,ZAPOPAN,MEXICO,MEXICO,103.465,20.756,5333,1625.5
MNBL,BEF,BLUEFIELDS,BLUEFIELDS,Bluefields,NICARAGUA,NICARAGUA,83.774,11.989,86,26.21
MNBR,,LOS BRASILES,LOS BRASILES,Los Brasiles,NICARAGUA,NICARAGUA,86.354,12.189,262,79.86
MNBZ,,,BONANZA,BONANZA,NICARAGUA,NICARAGUA,0.0,0.0,0,0.0
MNCH,,,CHINANDEGA,Chinandega,NICARAGUA,NICARAGUA,0.0,0.0,0,0.0
MNCI,,,CORN ISLAND,Corn Island,NICARAGUA,NICARAGUA,0.0,0.0,0,0.0
MNLN,,FANOR URROZ,LEON,LEON,NICARAGUA,NICARAGUA,86.902,12.428,328,99.97
MNMG,MGA,MANAGUA INTERNATIONAL,MANAGUA,MANAGUA,NICARAGUA,NICARAGUA,86.168,12.141,194,59.13
MNPC,PUZ,PUERTO CABEZAS,PUERTO CABEZAS,PUERTO CABEZAS,NICARAGUA,NICARAGUA,83.387,14.047,52,15.85
MNSC,,,SAN CARLOS,SAN CARLOS,NICARAGUA,NICARAGUA,0.0,0.0,0,0.0
MNSI,SIU,,SIUNA,Siuna,NICARAGUA,NICARAGUA,0.0,0.0,0,0.0
MPBO,BOC,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,PANAMA,PANAMÁ,82.251,9.341,10,3.05
MPCF,,,CAMPO DE FRANCIA,CAMPO DE FRANCIA,PANAMA,PANAMÁ,0.0,0.0,0,0.0
MPCH,CHX,CAP MANUEL NINO INTERNATIONAL,CHANGUINOLA,CHANGUINOLA,PANAMA,PANAMÁ,82.517,9.459,19,5.79
MPDA,DAV,ENRIQUE MALEK INTERNATIONAL,DAVID,DAVID,PANAMA,PANAMÁ,82.435,8.391,89,27.13
MPHO,HOW,HOWARD AFB,HOWARD,HOWARD,PANAMA,PANAMÁ,79.599,8.914,51,15.55
MPJE,,JAQUE,JAQUE,JAQUE,PANAMA,PANAMÁ,78.157,7.517,30,9.14
MPLP,,CAP RAMON XATRUCH,LA PALMA,LA PALMA,PANAMA,PANAMÁ,78.142,8.407,30,9.14
MPMG,PAC,MARCOS A GELABERT INTERNATIONAL,PANAMA,PANAMÁ,PANAMA,PANAMÁ,79.556,8.973,31,9.45
MPNU,,,LOS SANTOS,LOS SANTOS,PANAMA,PANAMÁ,0.0,0.0,0,0.0
MPOA,,,PUERTO OBALDIA,Puerto Obaldía,PANAMA,PANAMÁ,0.0,0.0,0,0.0
MPSA,,RUBEN CANTU,SANTIAGO,SANTIAGO,PANAMA,PANAMÁ,80.945,8.086,272,82.91
MPTO,PTY,TOCUMEN INTERNATIONAL,PANAMA CITY,CIUDAD DE PANAMÁ,PANAMA,PANAMÁ,79.383,9.071,135,41.15
MPVR,,,EL PORVENIR,EL PORVENIR,PANAMA,PANAMÁ,0.0,0.0,0,0.0
MPWN,,,SAN BLAS,SAN BLAS,PANAMA,PANAMÁ,0.0,0.0,0,0.0
MRAD,,,AERODAMAS,AERODAMAS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRAJ,,,ARANJUEZ,ARANJUEZ,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRAM,,,AMUBRI,Amubri,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRAR,,,ATIRRO,Atirro,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRAT,,,ALTAMIRA DE SAN CARLOS,ALTAMIRA DE SAN CARLOS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRBA,,BUENOS AIRES,BUENOS AIRES,BUENOS AIRES,COSTA RICA,COSTA RICA,83.332,9.167,1214,370.03
MRBB,,,BABILONIA,Babilonia,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRBC,,BARRA DEL COLORADO,BARRA DEL COLORADO,Barra del Colorado,COSTA RICA,COSTA RICA,83.586,10.769,10,3.05
MRBM,,,BREMEN,BREMEN,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRBN,,,BATAAN,Bataan,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRBO,,,BOCA NARANJO,BOCA NARANJO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRBP,,,BARRA DE PARISMINA,BARRA DE Parismina,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRBT,,,BARRA DE TORTUGUERO,BARRA DE TORTUGUERO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRCA,,,CANAS,CANAS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRCC,OTR,COTO 47,COTO 47,COTO 47,COSTA RICA,COSTA RICA,82.97,8.601,26,7.93
MRCD,,,CALEDONIA,CALEDONIA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRCE,,,CARATE,Carate,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRCH,,,CHACARITA,Chacarita,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRCI,,,CIRUELAS,Ciruelas,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRCR,,,CARILLO,CARRILLO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRCV,,CABO VELAS,CABO VELAS,Cabo Velas,COSTA RICA,COSTA RICA,85.853,10.356,33,10.06
MRCZ,,,CARRIZAL,CARRIZAL,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRDD,,,DON DIEGO,DON DIEGO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRDK,,,DRAKE,DRAKE,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRDO,,,DIECICHO,DIECICHO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MREA,,,ESTERO AZUL,ESTERO AZUL,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MREC,,EL CARMEN,EL CARMEN,EL CARMEN,COSTA RICA,COSTA RICA,83.472,10.202,59,17.98
MRER,,,EL RON RON,EL RON RON,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRET,,,ESTERILLOS,ESTERILLOS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRFD,,,FINCA DELICIAS,FINCA DELICIAS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRFI,,NUEVO PALMAR SUR,FINCA 10,FINCA 10,COSTA RICA,COSTA RICA,83.507,8.916,16,4.88
MRFL,,,FLAMENGO,FLAMENGO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRFP,,,FINCA LA PROMESA,FINCA LA PROMESA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRFS,,FINCA 63,FINCA 63,FINCA 63,COSTA RICA,COSTA RICA,83.065,8.652,36,10.97
MRGA,,,GARZA,GARZA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRGF,GLF,GOLFITO,GOLFITO,GOLFITO,COSTA RICA,COSTA RICA,83.182,8.654,49,14.94
MRGP,,GUAPILES,GUAPILES,Guápiles,COSTA RICA,COSTA RICA,83.795,10.217,883,269.14
MRGT,,,GUATUSO,Guatuso,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRGU,,,GUANACASTE,GUANACASTE,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRHG,,,HACIENDA RANCHO GRANDE,HACIENDA RANCHO GRANDE,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRHJ,,,HACIENDA JAO,HACIENDA JAO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRHO,,,HACIENDA RIO CUARTO,HACIENDA RIO CUARTO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRHP,,,HACIENDA PLATANAR,HACIENDA Platanar,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRHS,,,HACIENDA LA SUERTE,HACIENDA LA SUERTE,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRIP,,,IMPERIO,IMPERIO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLA,,,LA ZAMPONA,LA Zampoña,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLB,LIR,DANIEL ODUBER QUIROS INTERNATIONAL,LIBERIA,LIBERIA,COSTA RICA,COSTA RICA,85.544,10.593,270,82.3
MRLC,,LOS CHILES,LOS CHILES,Los Chiles,COSTA RICA,COSTA RICA,84.706,11.035,115,35.05
MRLE,,,LAUREL,LAUREL,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLF,,,LA FLOR,LA FLOR,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLG,,,LA GARROBA,LA garroba,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLI,,,LA LIGIA,LA LIGIA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLL,,,LAS LOMAS,LAS LOMAS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLM,LIO,LIMON INTERNATIONAL,LIMON,LIMON,COSTA RICA,COSTA RICA,83.022,9.958,7,2.13
MRLP,LSP,,LAS PIEDRAS,LAS PIEDRAS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLR,,,LA ROCA,LA ROCA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLT,,,LAS TRANCAS,Las Trancas,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLU,,,LA MARICA,LA MARICA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLV,,,LA CUEVA,LA CUEVA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLY,,,LA YOLANDA,La Yolanda,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRLZ,,,LA ZOPILOTA,LA zopilota,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRMA,,,MONTE ALTO,MONTE ALTO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRMC,,,MURCIELAGO,MURCIELAGO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRMJ,,,MOJICA,MOJICA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRML,,,MONTELIMAR,MONTELIMAR,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRMR,,,MARENGO,MARENGO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRNC,,,NICOYA,NICOYA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRNJ,,,NARANJO,NARANJO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRNS,NOB,NOSARA,NOSARA BEACH,Playa Nosara,COSTA RICA,COSTA RICA,85.653,9.976,3,0.91
MROC,SJO,JUAN SANTAMARIA INTERNATIONAL,SAN JOSE,SAN JOSE,COSTA RICA,COSTA RICA,84.209,9.994,3021,920.8
MRPA,,,PUNTA BURICA,Punta Burica,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPB,,,PLAYA BLANCA,PLAYA BLANCA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPC,,,PASO CANOAS,Paso Canoas,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPD,,PANDORA,PANDORA,PANDORA,COSTA RICA,COSTA RICA,82.983,9.732,50,15.24
MRPE,,,PALO VERDE,PALO VERDE,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPI,,,PAISSA,Paissa,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPJ,,,PUERTO JIMENEZ,PUERTO JIMÉNEZ,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPL,,,PORTALON,Portalón,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPM,PMZ,PALMAR SUR,PALMAR SUR,PALMAR SUR,COSTA RICA,COSTA RICA,83.468,8.951,49,14.94
MRPN,,,PELON NUEVO,PELON NUEVO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPP,,,UPALA,Upala,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPR,,,PARRITA,Parrita,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPS,,,PAISSA,Paissa,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRPV,,TOBIAS BOLANOS INTERNATIONAL,SAN JOSE,SAN JOSE,COSTA RICA,COSTA RICA,84.142,9.957,3261,993.95
MRQP,XQP,QUEPOS MANAGUA,QUEPOS,QUEPOS,COSTA RICA,COSTA RICA,84.13,9.443,105,32.0
MRRF,,,RIO FRIO O PROGRESO,RIO FRIO O PROGRESO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRRM,,,RANCHO DEL MAR,RANCHO DEL MAR,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRRN,,,RANCHO NUEVO,Rancho Nuevo,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRRX,,,ROXANA FARMS,ROXANA GRANJAS,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSA,,,SAN ALBERTO,SAN ALBERTO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSB,,,SAN CRISTOBAL,SAN CRISTOBAL,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSC,,,SANTA CRUZ,SANTA CRUZ,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSG,,SANTA CLARA DE GUAPILES,SANTA CLARA,SANTA CLARA,COSTA RICA,COSTA RICA,83.714,10.288,262,79.86
MRSH,,,SHIROLES,Shiroles,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSI,,,SAN ISIDORO,SAN ISIDORO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSL,,,SALAMA,SALAMA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSN,,,SIRENA,SIRENA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSO,,,SANTA MARIA DE GUACIMO,SANTA MARIA DE Guácimo,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSP,,,SAN PEDRO,SAN PEDRO,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSR,,,SAMARA,SAMARA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSS,,,SAN JOAQUIN DE ABANGAR,San Joaquín de ABANGAR,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
MRST,,,SAN AGUSTIN,SAN AGUSTIN,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRSV,,SAN VITO DE JAVA,SAN VITO DE JABA,SAN VITO DE JABA,COSTA RICA,COSTA RICA,82.959,8.826,3228,983.89
MRSX,,,SIXAOLA,Sixaola,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRTA,,,TAMARINDO DE BAGACES,TAMARINDO de Bagaces,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRTB,,,TICABAN,TICABAN,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRTG,,,TABOGA,TABOGA,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRTM,,,TAMARINDO DE STA. CRUZ,TAMARINDO DE STA. CRUZ,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRTR,,,TAMBOR,TAMBOR,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MRZP,,,ZAPOTAL DE GUANACASTE,Zapotal DE GUANACASTE,COSTA RICA,COSTA RICA,0.0,0.0,0,0.0
MSAC,,,SONSONATE,SONSONATE,EL SALVADOR,EL SALVADOR,0.0,0.0,0,0.0
MSLP,SAL,EL SALVADOR INTERNATIONAL,SAN SALVADOR,SAN SALVADOR,EL SALVADOR,EL SALVADOR,89.056,13.441,101,30.79
MSSS,,ILOPANGO INTERNATIONAL,SAN SALVADOR,SAN SALVADOR,EL SALVADOR,EL SALVADOR,89.12,13.7,2021,616.0
MTCA,,,CAYES,Cayes,HAITI,HAITÍ,0.0,0.0,0,0.0
MTCH,CAP,CAP HAITIEN,CAP HAITIEN,Cap Haitien,HAITI,HAITÍ,72.195,19.732,10,3.05
MTJA,,,JACMEL,Jacmel,HAITI,HAITÍ,0.0,0.0,0,0.0
MTJE,,,JEREMIE,JEREMIE,HAITI,HAITÍ,0.0,0.0,0,0.0
MTPP,PAP,PORT AU PRINCE INTERNATIONAL,PORT-AU-PRINCE,PUERTO PRINCIPE,HAITI,HAITÍ,72.292,18.58,121,36.88
MTPX,,,PORT-DE-PAIX,Port-de-Paix,HAITI,HAITÍ,0.0,0.0,0,0.0
MUAG,,,CENTRAL AGRAMONTE,CENTRAL Agramonte,CUBA,CUBA,0.0,0.0,0,0.0
MUAT,,,ANTILLA,ANTILLA,CUBA,CUBA,0.0,0.0,0,0.0
MUBA,BCA,GUSTAVO RIZO,BARACOA PLAYA,BARACOA PLAYA,CUBA,CUBA,74.506,20.366,26,7.93
MUBE,,,EL CARIBE,EL CARIBE,CUBA,CUBA,0.0,0.0,0,0.0
MUBI,,,CAYO,CAYO,CUBA,CUBA,0.0,0.0,0,0.0
MUBO,,,BATABANO,Batabanó,CUBA,CUBA,0.0,0.0,0,0.0
MUBY,BYM,CARLOS MANUEL DE CESPEDES,BAYAMO,BAYAMO,CUBA,CUBA,76.621,20.396,203,61.87
MUCA,AVI,MAXIMO GOMEZ,CIEGO DE AVILA,CIEGO DE AVILA,CUBA,CUBA,78.789,22.027,335,102.11
MUCB,,CAIBARIEN,CAIBARIEN,Caibarién,CUBA,CUBA,79.47,22.506,50,15.24
MUCC,,JARDINES DEL RAY,CUNAGUA,Cunagua,CUBA,CUBA,78.329,22.461,13,3.96
MUCD,,,CIEGO DE AVILA SUR,CIEGO DE AVILA SUR,CUBA,CUBA,0.0,0.0,0,0.0
MUCF,CFG,JAIME GONZALEZ,CIENFUEGOS,CIENFUEGOS,CUBA,CUBA,80.414,22.15,102,31.09
MUCL,CYO,VILO ACUNA,CAYO,CAYO,CUBA,CUBA,81.546,21.616,10,3.05
MUCM,CMW,IGNACIO AGRAMONTE INTERNATIONAL,CAMAGUEY,CAMAGUEY,CUBA,CUBA,77.848,21.42,413,125.88
MUCO,ONX,,COLON,COLON,CUBA,CUBA,0.0,0.0,0,0.0
MUCS,,,CENTRAL NOEL FERNANDEZ,CENTRAL NOEL FERNANDEZ,CUBA,CUBA,0.0,0.0,0,0.0
MUCU,SCU,ANTONIO MACEO INTERNATIONAL,SANTIAGO DE CUBA,SANTIAGO DE CUBA,CUBA,CUBA,75.836,19.97,249,75.9
MUCV,,,LAS CLAVELLINAS,Las Clavellinas,CUBA,CUBA,0.0,0.0,0,0.0
MUCY,,,CAYAJABO,CAYAJABO,CUBA,CUBA,0.0,0.0,0,0.0
MUFC,,,CENTRAL A. RODRIGUEZ,CENTRAL A. RODRIGUEZ,CUBA,CUBA,0.0,0.0,0,0.0
MUFL,,FLORIDA,FLORIDA,FLORIDA,CUBA,CUBA,78.203,21.5,197,60.05
MUGM,,GUANTANAMO BAY NS,GUANTANAMO,GUANTÁNAMO,CUBA,CUBA,75.207,19.906,56,17.07
MUGN,,,GIRON,GIRON,CUBA,CUBA,0.0,0.0,0,0.0
MUGT,GAO,MARIANA GRAJALES,GUANTANAMO,GUANTÁNAMO,CUBA,CUBA,75.158,20.085,56,17.07
MUHA,HAV,JOSE MARTI INTERNATIONAL,HAVANA,LA HABANA,CUBA,CUBA,82.409,22.989,210,64.01
MUHG,HOG,FRANK PAIS,HOLGUIN,HOLGUIN,CUBA,CUBA,76.315,20.786,361,110.03
MUIS,,,ISABELA,ISABELA,CUBA,CUBA,0.0,0.0,0,0.0
MUIV,,,NUEVITAS,Nuevitas,CUBA,CUBA,0.0,0.0,0,0.0
MUJA,,,MAJANA,Majana,CUBA,CUBA,0.0,0.0,0,0.0
MULM,LCL,LA COLOMA,LA COLOMA,LA COLOMA,CUBA,CUBA,83.642,22.336,98,29.87
MUMA,,,PUNTA DE MAISI,Punta de Maisí,CUBA,CUBA,0.0,0.0,0,0.0
MUMG,,MANAGUA,MANAGUA,MANAGUA,CUBA,CUBA,82.275,22.97,377,114.91
MUMH,,,MATAHAMBRE,Matahambre,CUBA,CUBA,0.0,0.0,0,0.0
MUMJ,,,MAYAJIGUA,MAYAJIGUA,CUBA,CUBA,0.0,0.0,0,0.0
MUML,,MARIEL,MARIEL,MARIEL,CUBA,CUBA,82.768,23.007,32,9.75
MUMO,MOA,ORESTES ACOSTA,MOA,Ministerio de Agricultura,CUBA,CUBA,74.922,20.654,16,4.88
MUMT,,,MATANZAS,MATANZAS,CUBA,CUBA,0.0,0.0,0,0.0
MUMZ,MZO,SIERRA MAESTRA,MANZANILLO,MANZANILLO,CUBA,CUBA,77.089,20.288,112,34.14
MUNA,,,LA CUBANA,LA CUBANA,CUBA,CUBA,0.0,0.0,0,0.0
MUNC,,NICARO,NICARO,Nicaro,CUBA,CUBA,75.531,20.689,26,7.93
MUNG,GER,RAFAEL PEREZ,NUEVA GERONA,NUEVA GERONA,CUBA,CUBA,82.784,21.835,79,24.08
MUNU,,,CENTRAL BRASIL,BRASIL CENTRAL,CUBA,CUBA,0.0,0.0,0,0.0
MUPA,,,PUNTA ALEGRE,PUNTA ALEGRE,CUBA,CUBA,0.0,0.0,0,0.0
MUPB,,PLAYA BARACOA,BARACOA PLAYA,BARACOA PLAYA,CUBA,CUBA,82.579,23.033,102,31.09
